none
55.835483,37.658338
55.7984977,37.5207235
55.723592,37.527256
55.71518,37.506612
55.806521,37.4497704
55.8025345,37.5918826
55.661358,37.5093789
55.780774,37.449188
55.8034214,37.5912477
55.803,37.59155
55.5797112,37.6710148
55.774598,37.54595
55.7743069,37.5465424
55.8277195,37.4876248
55.8767527,37.4840255
55.665594,37.547594
55.744308,37.419521
55.7740421,37.4671225
55.637393,37.600388
55.7159734,37.5040549
55.7884101,37.6785865
55.8044495,37.4145011
55.834421,37.659596
55.6530166,37.471809
55.8067883,37.4234394
55.8604993,37.4677327
55.7613587,37.5124954
55.8073854,37.4487516
55.6528929,37.473063
55.7568112,37.4182692
55.703079,37.495087
55.7921743,37.7870669
55.836752,37.643767
55.8635035,37.4783996
55.809687,37.460098
55.810177,37.469485
55.80741,37.450072
55.8066841,37.5429106
55.8070493,37.5459108
55.7602695,37.4191536
55.678707,37.634631
55.677539,37.634398
55.6766291,37.6341188
55.809348,37.450872
55.6528862,37.4741146
55.6635229,37.4868335
55.8557988,37.4716974
55.760449,37.737767
55.760322,37.738674
55.7597095,37.7384688
55.78119,37.468856
55.646228,37.705841
55.645476,37.707215
55.888998,37.558436
55.889282,37.55843
55.889003,37.559595
55.889286,37.5596
55.665969,37.514329
55.7737572,37.4720641
55.8189071,37.7026518
55.7983252,37.4819005
55.7846816,37.5345222
55.7843762,37.5342422
55.7839014,37.5338529
55.7833607,37.5335939
55.774745,37.548609
55.7559,37.506675
55.6527298,37.4755761
55.6641026,37.5364272
55.687355,37.562344
55.828101,37.487883
55.6595949,37.5601416
55.7189916,37.4788738
55.7193486,37.4780229
55.7187502,37.4775391
55.7182275,37.4771306
55.557765,37.555023
55.7417611,37.4166788
55.714271,37.6708873
55.8110131,37.5610871
55.811307,37.5617664
55.6782049,37.5110426
55.8055611,37.4992489
55.7819169,37.4699921
55.839572,37.493183
55.81871,37.573501
55.670828,37.516889
55.669899,37.515371
55.668853,37.513826
55.6667093,37.5104962
55.654625,37.591476
55.8104618,37.7280698
55.7412437,37.4177897
55.64664,37.47969
55.644145,37.473492
55.8030197,37.4132139
55.80242,37.4121377
55.7878202,37.7326052
55.707943,37.504349
55.6780674,37.5486895
55.817405,37.573034
55.6860361,37.846167
55.8044303,37.4132431
55.8037561,37.4134667
55.7435395,37.4221802
55.789843,37.4963877
55.7847038,37.4628443
55.7730514,37.4649482
55.7745007,37.4618126
55.7957536,37.4854815
55.7926966,37.4877723
55.6732549,37.4549963
55.6833759,37.5553506
55.682371,37.4613537
55.6634674,37.4783263
55.8381111,37.5398747
55.8393114,37.5355391
55.809343,37.455642
55.701262,37.651583
55.8620291,37.4772593
